,CATEGORIE,DATE,QUART,long,lat,Address,Neighborhood
361,Vol dans / sur véhicule à moteur,2020-12-22,soir,-73.57482450043271,45.60397253546634,"8554, Avenue Vernantes, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1J 1G5, Canada",
362,Vol dans / sur véhicule à moteur,2020-12-22,jour,-73.57024088836718,45.59753611759967,"7101, Rue Jean-Talon Est, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M 3S3, Canada",
363,Méfait,2020-12-22,jour,-73.59696746840486,45.43403900049253,"7546, Rue Centrale, Sault-Saint-Louis, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8P 3K2, Canada",
364,Vol dans / sur véhicule à moteur,2020-12-22,soir,-73.57704616822662,45.487362200007645,"2279, Rue Coursol, Petite-Bourgogne, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3J 1C6, Canada",
365,Méfait,2020-12-22,jour,-73.61567928962128,45.51966801376352,"805, Avenue Stuart, Outremont, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2V 1L4, Canada",
366,Vol dans / sur véhicule à moteur,2020-12-22,jour,-73.68796254170104,45.433957831755286,"2701, Boulevard Saint-Joseph, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8S 2N4, Canada",
367,Vol dans / sur véhicule à moteur,2020-12-22,soir,-73.58641883155872,45.60673305741797,"7171, Rue Bombardier, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1J 2A3, Canada",
368,Vol dans / sur véhicule à moteur,2020-12-22,jour,-73.5123169383006,45.61097577193056,"9662, Avenue Dubuisson, Beaurivage, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 2M4, Canada",
369,Méfait,2020-12-22,soir,-73.63086409470196,45.49135103533495,"4795, Avenue Saint-Kevin, Édouard-Montpetit, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3W 1N8, Canada",
370,Vol dans / sur véhicule à moteur,2020-12-22,jour,-73.63782124100194,45.415785325404855,"72, 80e Avenue, Sault-Saint-Louis, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8R 2E7, Canada",
371,Vol de véhicule à moteur,2020-12-22,jour,-73.7439980668572,45.4910184753172,"9382, Route Transcanadienne, Bois-Francs, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4S 1P8, Canada",
372,Vol dans / sur véhicule à moteur,2020-12-22,soir,-73.54754383444407,45.61439363673457,"7078, Avenue Rondeau, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1K 1A3, Canada",
373,Méfait,2020-12-22,jour,-73.5880518920666,45.488080062057385,"4023, Boulevard De Maisonneuve Ouest, Montagne, Ville-Marie, Westmount, Agglomération de Montréal, Montréal (06), Québec, H3Z 1X5, Canada",
374,Vol dans / sur véhicule à moteur,2020-12-22,jour,-73.82921674258631,45.462562756472224,"6701, Autoroute Félix-Leclerc, Pointe-Claire, Agglomération de Montréal, Montréal (06), Québec, H9R 1B9, Canada",
375,Vol dans / sur véhicule à moteur,2020-12-22,jour,-73.59661654778122,45.45054848058649,"6828, Rue D'Aragon, Ville-Émard, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4E 2L6, Canada",
376,Vol dans / sur véhicule à moteur,2020-12-22,soir,-73.63552876760475,45.42051092914635,"519, 80e Avenue, Sault-Saint-Louis, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8R 2E7, Canada",
377,Vol dans / sur véhicule à moteur,2020-12-22,soir,-73.60825551595379,45.55391578892908,"2301, Rue L.-O. David, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 2S9, Canada",
378,Introduction,2020-12-22,jour,-73.55143529664758,45.53469027426876,"2700, Rue Ontario Est, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2K 1X4, Canada",
379,Introduction,2020-12-22,jour,-73.6284969329954,45.57051668604614,"3151, Rue Legendre Est, Saint-Michel, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Z 2Y5, Canada",
380,Introduction,2020-12-22,soir,-73.672543833993,45.52040723847165,"999, Boulevard Montpellier, Chameran/Montpellier, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4L 5H8, Canada",
381,Méfait,2020-12-22,soir,-73.62596158964323,45.56870410651488,"3093, Avenue Émile-Journault, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2M 0A5, Canada",
382,Vol de véhicule à moteur,2020-12-22,soir,-73.63728213681773,45.52866761531229,"927, Rue Jarry Ouest, Parc-Extension, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3N 1G5, Canada",
383,Vol de véhicule à moteur,2020-12-22,nuit,-73.6547550653982,45.545507051174425,"9545, Boulevard Saint-Laurent, Saint-Simon, Ahuntsic, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3L 2N1, Canada",
384,Vol dans / sur véhicule à moteur,2020-12-22,soir,-73.55569492305881,45.66687336987168,"10267, Boulevard Gouin Est, Rivière-des-Prairies, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1C 1B1, Canada",
385,Méfait,2020-12-22,soir,-73.55126678651871,45.61142252111322,"8638, Avenue Georges, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1K 1A3, Canada",
386,Méfait,2020-12-22,jour,-73.59555655784992,45.54430888993924,"1900, Rue Beaubien Est, Louis-Hébert, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2G 1L8, Canada",
387,Vols qualifiés,2020-12-22,jour,-73.56158205117684,45.4769953924737,"717, Rue d'Hibernia, Pointe-Saint-Charles, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3K 2P7, Canada",
388,Introduction,2020-12-22,jour,-73.62401941176799,45.52371513082426,"6900, Boulevard de l'Acadie, Parc-Extension, Villeray–Saint-Michel–Parc-Extension, Mont-Royal, Agglomération de Montréal, Montréal (06), Québec, H3N 1S8, Canada",
389,Vol de véhicule à moteur,2020-12-22,jour,-73.6050729986792,45.55748260090742,"2625, Rue L.-O. David, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 2S9, Canada",
390,Vol dans / sur véhicule à moteur,2020-12-22,soir,-73.5892101258637,45.57813394427124,"7622, Place Monastir, Port-Maurice, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1S 2V7, Canada",
391,Méfait,2020-12-22,jour,-73.58834727453683,45.47319284395788,"4650, Rue Notre-Dame Ouest, Saint-Henri, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4C 1S1, Canada",
392,Vol dans / sur véhicule à moteur,2020-12-22,nuit,-73.56603992230991,45.64253640949725,"9152, Rue Pierre Bonne, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1E 7E4, Canada",
393,Méfait,2020-12-22,soir,-73.66740759861601,45.52998009490875,"135, Place de la Côte-Vertu, Chameran/Montpellier, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, 237 BLH4N 1C0, Canada",
394,Vol dans / sur véhicule à moteur,2020-12-22,soir,-73.65365072778523,45.551614432345865,"9624, Rue Basile-Routhier, Sault-au-Récollet, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2M 1A1, Canada",
395,Vol de véhicule à moteur,2020-12-22,jour,-73.7231351334832,45.48237541830871,"5225, Boulevard de la Côte-Vertu, Bois-Francs, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4S 1C8, Canada",
396,Vol de véhicule à moteur,2020-12-22,nuit,-73.5492320868448,45.52925167652386,"1595, Rue Dufresne, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2K 3K6, Canada",
397,Introduction,2020-12-22,nuit,-73.56603992230991,45.64253640949725,"9152, Rue Pierre Bonne, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1E 7E4, Canada",
398,Vol dans / sur véhicule à moteur,2020-12-22,jour,-73.62907825025978,45.49335863225699,"4595, Avenue Saint-Kevin, Édouard-Montpetit, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3W 1N8, Canada",
399,Méfait,2020-12-22,soir,-73.60313890449204,45.58245835866108,"8450, Boulevard Viau, Port-Maurice, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1R 2V4, Canada",
400,Vol dans / sur véhicule à moteur,2020-12-22,soir,-73.59637543800487,45.58091176917777,"8121, Rue Jean Nicolet, Port-Maurice, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1R 3W6, Canada",
401,Vol de véhicule à moteur,2020-12-22,soir,-73.56523053281875,45.547943920395696,"3335, Avenue du Mont-Royal Est, Petite-Côte, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Y 3J3, Canada",
402,Vol dans / sur véhicule à moteur,2020-12-21,soir,-73.66047562102071,45.42727701426309,"Airlie / Riverview, Rue Airlie, Cecil-P.-Newman, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8R 1Z8, Canada",
403,Vol dans / sur véhicule à moteur,2020-12-21,soir,-73.497911785986,45.67711662285341,"Avenue Marcel Faribault, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1A 5J4, Canada",
404,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.78355500635618,45.44720350726022,"14, Chemin du Bord-du-Lac - Lakeshore, Pointe-Claire, Agglomération de Montréal, Montréal (06), Québec, H9S 4L3, Canada",
405,Vol dans / sur véhicule à moteur,2020-12-21,soir,-73.51385196017272,45.5963621069709,"8471, Rue Ontario, Bellerive, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 3L2, Canada",
406,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.81976460710044,45.46030536607298,"195, Boulevard Hymus, Pointe-Claire, Agglomération de Montréal, Montréal (06), Québec, H9R 1E9, Canada",
407,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.50933290850405,45.64188036699297,"11936, Rue Ontario Est, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1B 1P2, Canada",
408,Introduction,2020-12-21,jour,-73.58645325057961,45.58553744039927,"5627, Boulevard Métropolitain, Grande-Prairie, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1P 1X3, Canada",
409,Vol de véhicule à moteur,2020-12-21,jour,-73.7266066827426,45.45191092458245,"548, Avenue Meloche, Dorval, Agglomération de Montréal, Montréal (06), Québec, H9P 1C1, Canada",
410,Introduction,2020-12-21,jour,-73.88060886938315,45.471005839931856,"17164, Rue Julie, Pierrefonds-Ouest, Pierrefonds-Roxboro, Montréal, Agglomération de Montréal, Montréal (06), Québec, H9J 4C6, Canada",
411,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.55212890208354,45.59376739377362,"6333, Boulevard des Galeries-d'Anjou, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M 1T4, Canada",
412,Méfait,2020-12-21,soir,-73.62228248145952,45.57177241135635,"3445, Avenue Émile-Journault, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2M 0A5, Canada",
413,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.5492135134737,45.45387980733044,"689, Rue De Gaspé, Île-des-Sœurs, Verdun, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3E 1H2, Canada",
414,Introduction,2020-12-21,jour,-73.62238626470919,45.491268738877615,"4545, Chemin Queen Mary, Édouard-Montpetit, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3W 2L7, Canada",
415,Méfait,2020-12-21,nuit,-73.62639990098998,45.57282495354326,"3279, Rue Legendre Est, Saint-Michel, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Z 2Y5, Canada",
416,Vol dans / sur véhicule à moteur,2020-12-21,soir,-73.49895352244094,45.67689103543321,"Avenue Marcel Faribault, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1A 5J4, Canada",
417,Vol de véhicule à moteur,2020-12-21,jour,-73.61625302667174,45.569385674239456,"8550, 15e Avenue, Saint-Michel, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Z 3E3, Canada",
418,Introduction,2020-12-21,jour,-73.58645325057961,45.58553744039927,"5627, Boulevard Métropolitain, Grande-Prairie, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1P 1X3, Canada",
419,Introduction,2020-12-21,jour,-73.55802817801823,45.49113619199853,"108, Rue du Square Gallery, Petite-Bourgogne, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3C0X7, Canada",
420,Vol de véhicule à moteur,2020-12-21,jour,-73.5660910364023,45.659613750491765,"12615, 63e Avenue, Rivière-des-Prairies, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1C 1B1, Canada",
421,Introduction,2020-12-21,jour,-73.68112581402936,45.49914955570248,"308, Boulevard Alexis-Nihon, Du Collège/Hodge, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4M 2J1, Canada",
422,Introduction,2020-12-21,soir,-73.68122516899216,45.43581259233776,"2025, Rue Victoria, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8S 3X1, Canada",
423,Vols qualifiés,2020-12-21,soir,-73.72392950685693,45.44597268395716,"440, Boulevard Galland, Dorval, Agglomération de Montréal, Montréal (06), Québec, H9S 1A7, Canada",
424,Introduction,2020-12-21,jour,-73.5627028857127,45.50427728211518,"Humaniti, 1020, Rue De Bleury, Quartier international, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2Z 1N4, Canada",
425,Vol de véhicule à moteur,2020-12-21,jour,-73.60463586619743,45.58892198784319,"8784, Rue Le Corbusier, Port-Maurice, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1R 2T9, Canada",
426,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.49951874435898,45.67882459843007,"1930, Avenue Yves Thériault, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1A 5J4, Canada",
427,Vol de véhicule à moteur,2020-12-21,jour,-73.61626027015075,45.6299539561543,"12660, Rue Edmond-Archambault, Marc-Aurèle-Fortin, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 6L7, Canada",
428,Méfait,2020-12-21,nuit,-73.58423402161064,45.472795968908166,"115, Square Sir-George-Etienne-Cartier, Saint-Henri, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4C 1S1, Canada",
429,Vol dans / sur véhicule à moteur,2020-12-21,nuit,-73.59645811966156,45.59669470838519,"6165, Rue de Milly, Grande-Prairie, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1P 2L9, Canada",
430,Introduction,2020-12-21,soir,-73.6050729986792,45.55748260090742,"2625, Rue L.-O. David, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 2S9, Canada",
431,Méfait,2020-12-21,jour,-73.60274862205212,45.4330306093174,"7610, Boulevard Champlain, Sault-Saint-Louis, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8P 1B3, Canada",
432,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.51233170119117,45.59028847311807,"7994, Rue La Fontaine, Bellerive, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 3H2, Canada",
433,Vol dans / sur véhicule à moteur,2020-12-21,soir,-73.65395074042992,45.55108260359497,"9634, Rue Lajeunesse, Ahuntsic, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2M 2E5, Canada",
434,Méfait,2020-12-21,soir,-73.86904069355067,45.47157920963362,"4259, Rue Becket, Pierrefonds-Ouest, Pierrefonds-Roxboro, Montréal, Agglomération de Montréal, Montréal (06), Québec, H9H 4S8, Canada",
435,Vol de véhicule à moteur,2020-12-21,nuit,-73.5857858027324,45.56671143528475,"4296, Rue Bélanger, François-Perrault, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1T 1B6, Canada",
436,Vol de véhicule à moteur,2020-12-21,jour,-73.75068551296692,45.50848252258014,"12175, Avenue Camille, Saraguay, Cartierville, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4S 1V4, Canada",
437,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.51406661901885,45.59323213524385,"8200, Rue Arthur-Buies, Bellerive, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 3L2, Canada",
438,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.6072019357607,45.55508164586299,"2448, Rue L.-O. David, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 2S9, Canada",
439,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.64034249675156,45.59363271262314,"11158, Boulevard Pie-IX, Montreal-Nord-Ouest, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1H 5M3, Canada",
440,Méfait,2020-12-21,soir,-73.56946293060933,45.58431466595832,"6840, Rue d'Avila, Grande-Prairie, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M3E6, Canada",
441,Introduction,2020-12-21,soir,-73.67732908474336,45.50429453596738,"Boulevard Marcel-Laurin et rue Saint-Louis, Rue Saint-Louis, Du Collège/Hodge, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4M 2L8, Canada",
442,Méfait,2020-12-21,soir,-73.63875842246065,45.532288987338006,"605, Avenue d'Anvers, Parc-Extension, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3N 1G2, Canada",
443,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.70995848901474,45.454993233393566,"1799, 46e Avenue, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8T 3C9, Canada",
444,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.53960305920262,45.58889152496274,"7155, Rue Sherbrooke Est, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1N 1E7, Canada",
445,Méfait,2020-12-21,jour,-73.62025431781284,45.440759127215685,"7401, Boulevard Newman, Cecil-P.-Newman, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8N 1X3, Canada",
446,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.635864159174,45.5772562976058,"3510, Boulevard Industriel, Montreal-Nord-Ouest, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2B 1C6, Canada",
447,Méfait,2020-12-21,jour,-73.55395302084585,45.51730652817408,"1169, Rue Montcalm, Village gai, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 2H2, Canada",
448,Vol dans / sur véhicule à moteur,2020-12-21,soir,-73.70995848901474,45.454993233393566,"1799, 46e Avenue, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8T 3C9, Canada",
449,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.50143801578506,45.63922177624625,"11840, Rue René-Lévesque, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1B 1P2, Canada",
450,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.5835834718297,45.61857513664827,"8150, Rue Larrey, Parc industriel d'Anjou, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1E 1N9, Canada",
451,Méfait,2020-12-21,jour,-73.82526934462989,45.501326165251136,"68, Rue Chartres, Dollard-Des-Ormeaux, Agglomération de Montréal, Montréal (06), Québec, H9A 1J1, Canada",
452,Vol de véhicule à moteur,2020-12-21,jour,-73.63040053621916,45.57304261645911,"3225, Rue De Louvain Est, Saint-Michel, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Z 1J7, Canada",
453,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.5956176434736,45.56331233758364,"7259, 17e Avenue, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2A 1X9, Canada",
454,Méfait,2020-12-21,nuit,-73.5514181965384,45.54682018454247,"Station Joliette (Hochelaga / Joliette), Rue Hochelaga, Hochelaga, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1W 1J1, Canada",
455,Introduction,2020-12-21,jour,-73.6716928291562,45.53721323038878,"10248, Avenue du Bois de Boulogne, Chameran, Nouveau-Bordeau, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3M 2X9, Canada",
456,Vol dans / sur véhicule à moteur,2020-12-21,soir,-73.5895391097173,45.5782837517414,"7640, Place Monastir, Port-Maurice, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1S 2V7, Canada",
457,Vol de véhicule à moteur,2020-12-21,nuit,-73.65317295316906,45.42904175754046,"260, Rue des Oblats, Cecil-P.-Newman, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8R 1Z8, Canada",
458,Méfait,2020-12-21,nuit,-73.59050893843724,45.47355808253652,"4660, Rue Acorn, Saint-Henri, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4C 1S9, Canada",
459,Méfait,2020-12-21,soir,-73.55586607641888,45.51881936557778,"Beaudry, Rue Beaudry, Village gai, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 2A2, Canada",
460,Vol de véhicule à moteur,2020-12-21,soir,-73.66309603361724,45.54215183405804,"330, Rue Sauvé Ouest, Ahuntsic, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3L 2V7, Canada",
461,Vol de véhicule à moteur,2020-12-21,jour,-73.57471413057704,45.65309330767538,"12535, 51e Avenue, Rivière-des-Prairies, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1E 7E4, Canada",
462,Introduction,2020-12-21,soir,-73.55537850647657,45.51383443917595,"540, Rue de La Gauchetière Est, Quartier Chinois, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 2M7, Canada",
463,Vol dans / sur véhicule à moteur,2020-12-21,jour,-73.56784852687935,45.4803847149634,"1236, Rue Ropery, Pointe-Saint-Charles, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3K 1C6, Canada",
464,Méfait,2020-12-21,nuit,-73.6423621179132,45.48933433711833,"Boulevard Décarie et avenue Van Horne inter. Ouest, Boulevard Décarie, Snowdon, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3X 1H9, Canada",
465,Méfait,2020-12-20,nuit,-73.49761808416154,45.62983548995131,"Notre-Dame / de l'Église, Rue Notre-Dame Est, Montréal-Est, Agglomération de Montréal, Montréal (06), Québec, H1B 2V7, Canada",
466,Vol dans / sur véhicule à moteur,2020-12-20,jour,-73.53132978589332,45.58591559424188,"2680, Rue Anne Hébert, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1N 3M5, Canada",
467,Introduction,2020-12-20,jour,-73.67187684662322,45.44016883389332,"827, Rue Saint-Antoine, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8S 4M1, Canada",
468,Vol dans / sur véhicule à moteur,2020-12-20,jour,-73.58867860502828,45.58472739024548,"5535, Rue de San-Remo, Grande-Prairie, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1P 1V5, Canada",
469,Vol de véhicule à moteur,2020-12-20,nuit,-73.62121302717593,45.420321094787134,"8596, Boulevard Champlain, Sault-Saint-Louis, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8P 1C1, Canada",
470,Introduction,2020-12-20,soir,-73.63682191240426,45.48007505146205,"23, Rue Ellerdale, Hampstead, Agglomération de Montréal, Montréal (06), Québec, H3X 2Z4, Canada",
471,Introduction,2020-12-20,jour,-73.55206340112224,45.60861928355542,"8377, Boulevard Wilfrid-Pelletier, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M 2X3, Canada",
472,Méfait,2020-12-20,soir,-73.71926419819687,45.52847890694882,"6090, Rue Emile-Nelligan, Cartierville, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4K 1N4, Canada",
473,Vol de véhicule à moteur,2020-12-20,soir,-73.58120775781723,45.59140877202417,"6235, Boulevard Métropolitain, Grande-Prairie, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1P 1X3, Canada",
474,Méfait,2020-12-20,jour,-73.71099359490486,45.52913398918873,"5605, Rue De Salaberry, Cartierville, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4J 1J6, Canada",
475,Vol dans / sur véhicule à moteur,2020-12-20,soir,-73.57821670122854,45.57848710354463,"7070, Rue Candiac, Port-Maurice, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1S 1K8, Canada",
476,Vol dans / sur véhicule à moteur,2020-12-20,nuit,-73.61386935671909,45.59601280751717,"5555, Boulevard des Grandes-Prairies, Port-Maurice, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1R 2B7, Canada",
477,Vol dans / sur véhicule à moteur,2020-12-20,soir,-73.58248190398633,45.49572494582524,"2302, Rue Saint-Mathieu, Montagne, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3H 2J4, Canada",
478,Méfait,2020-12-20,soir,-73.53051066776293,45.56732205109698,"Rue Dickson, Longue-Pointe, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1N 1X1, Canada",
479,Vol dans / sur véhicule à moteur,2020-12-20,jour,-73.56687345970084,45.491745905133605,"1423, Rue Victor-Hugo, Vieux-Montréal, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3C 1L1, Canada",
480,Introduction,2020-12-20,soir,-73.64738148031262,45.444148919881016,"304, Rue Saint-Jacques, Saint-Pierre, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8R 1L8, Canada",
