,CATEGORIE,long,lat,Address,Neighborhood
497,Vol dans / sur véhicule à moteur,-73.58093152177162,45.56116215051445,"3945, Rue Beaubien Est, Étienne-Desmarteau, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 1H5, Canada",
498,Introduction,-73.6200663441282,45.52681737573493,"620, Avenue Beaumont, Parc-Extension, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3N 1X1, Canada",
499,Méfait,-73.5724489685644,45.53516780669528,"Avenue De Lorimier et avenue du Mont-Royal, Avenue De Lorimier, Lorimier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2H 2B6, Canada",
500,Vol dans / sur véhicule à moteur,-73.55490714382016,45.516478633934746,"1215, Rue Atateken, Village gai, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 3K9, Canada",
501,Vol dans / sur véhicule à moteur,-73.56569050316439,45.598083139767255,"7701, Boulevard des Galeries-d'Anjou, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M 3M4, Canada",
502,Méfait,-73.66373668304664,45.47689815072371,"5800, Boulevard Cavendish, Côte-Saint-Luc, Agglomération de Montréal, Montréal (06), Québec, H4W 2X8, Canada",
503,Méfait,-73.55920392159449,45.51313746509959,"378, Rue Christin, Quartier Chinois, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 1M5, Canada",
504,Vol dans / sur véhicule à moteur,-73.5331357959463,45.57764460691575,"6425, Rue Hochelaga, Longue-Pointe, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1N 1X1, Canada",
505,Vol dans / sur véhicule à moteur,-73.64350736856396,45.589550143473396,"11029, Avenue de Rome, Montreal-Nord-Ouest, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1H 5M3, Canada",
506,Introduction,-73.56980682429464,45.56536099568525,"4555, Boulevard Rosemont, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1T 3E3, Canada",
507,Méfait,-73.55174591468842,45.5232826778969,"1846, Rue Sainte-Catherine Est, Village gai, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2K 2H5, Canada",
508,Vol dans / sur véhicule à moteur,-73.50598944270041,45.63410040006504,"297, Avenue Marien, Travaux Publiques de Montréal-Est, Montréal-Est, Agglomération de Montréal, Montréal (06), Québec, H1B 2V7, Canada",
509,Vol de véhicule à moteur,-73.56885164588216,45.523041768695634,"3784, Avenue du Parc-La Fontaine, Parc-Lafontaine, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 1H8, Canada",
510,Méfait,-73.60775788987998,45.584163484848176,"4810, Rue Perrier, Port-Maurice, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1R 2T9, Canada",
511,Vol dans / sur véhicule à moteur,-73.57925084737892,45.495661310650185,"1622, Boulevard De Maisonneuve Ouest, Montagne, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3H 2N4, Canada",
512,Introduction,-73.56920668500562,45.519116721279104,"503, Rue Cherrier, Parc-Lafontaine, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 1H4, Canada",
513,Méfait,-73.61847830349487,45.55382743918896,"1840, Rue Jarry Est, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 1A7, Canada",
514,Vol dans / sur véhicule à moteur,-73.65988943670473,45.56771914638775,"1703, Boulevard Henri-Bourassa Est, Ahuntsic, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2C 3H6, Canada",
515,Introduction,-73.59211740586647,45.63519575490354,"12080, Avenue Clément Ader, Marc-Aurèle-Fortin, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1E 5M9, Canada",
516,Vol de véhicule à moteur,-73.58071966398522,45.48553325547071,"822, Avenue Atwater, Saint-Henri, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3Z 1W8, Canada",
517,Méfait,-73.5706722594763,45.54879410582422,"3195, Avenue Laurier Est, Vieux-Rosemont, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Y 1Z6, Canada",
518,Introduction,-73.59502523727639,45.51835104198052,"389, Boulevard Saint-Joseph Ouest, Mile End, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2V 2P1, Canada",
519,Vol dans / sur véhicule à moteur,-73.59511572733759,45.46875397383533,"5335, Rue Notre-Dame Ouest, Saint-Henri, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4C 3C7, Canada",
520,Vol de véhicule à moteur,-73.68996623726369,45.53833956939643,"11766, Rue Frigon, Chameran, Nouveau-Bordeau, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3M 2T2, Canada",
521,Vol de véhicule à moteur,-73.5996210548448,45.57080443470464,"7821, 23e Avenue, François-Perrault, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Z 3T5, Canada",
522,Introduction,-73.59671985488184,45.52147953456557,"192, Avenue Fairmount Ouest, Mile End, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2T 2M8, Canada",
523,Méfait,-73.56922666996138,45.50377342722393,"610, Rue Sainte-Catherine Ouest, Quartier des Spectacles, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3B 1M7, Canada",
524,Vol dans / sur véhicule à moteur,-73.57728036652206,45.50112025817953,"1172, Rue Sherbrooke Ouest, Montagne, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3G 2X1, Canada",
525,Vol dans / sur véhicule à moteur,-73.58567306583681,45.5002049622656,"1529, Avenue Cedar, Montagne, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3G 1B3, Canada",
526,Introduction,-73.57121942766433,45.559870922870964,"4090, Rue Dandurand, Vieux-Rosemont, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 1T2, Canada",
527,Méfait,-73.67740053588058,45.53075346998458,"55, Rue Laframboise, Chameran/Montpellier, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4N 2V4, Canada",
528,Vol de véhicule à moteur,-73.87432355597227,45.47448202663797,"16593, Boulevard Gouin Ouest, Pierrefonds-Ouest, L'Île-Bizard–Sainte-Geneviève, Montréal, Agglomération de Montréal, Montréal (06), Québec, H9J 3C8, Canada",
529,Introduction,-73.63250330205305,45.59612318918394,"11111, Avenue Drapeau, Montreal-Nord-Centre, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1H 1V2, Canada",
530,Vol dans / sur véhicule à moteur,-73.58430532607784,45.609603346250886,"10000, Rue Renaude-Lapointe, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1E 2Z6, Canada",
531,Méfait,-73.51981022802852,45.601503691401575,"8723, Rue Hochelaga, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 2M4, Canada",
532,Méfait,-73.63913398441409,45.5154811162439,"9, Avenue Dobie, Mont-Royal, Agglomération de Montréal, Montréal (06), Québec, H3R 2B2, Canada",
533,Introduction,-73.49137344710357,45.63761410833486,"Notre-Dame / 8e Avenue, Rue Notre-Dame Est, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1B 2X4, Canada",
534,Introduction,-73.56656613315147,45.55690388903105,"5122, Avenue Charlemagne, Vieux-Rosemont, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 2K3, Canada",
535,Vol dans / sur véhicule à moteur,-73.57300464778724,45.51333857509191,"68, Rue Prince-Arthur Ouest, Milton Parc, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 3R4, Canada",
536,Introduction,-73.56259143885616,45.609671296202094,"8101, Rue Edison, Parc industriel d'Anjou, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1J 1X6, Canada",
537,Méfait,-73.66507476598647,45.53763144884059,"831, Rue Germaine-Guévremont, Nouveau-Bordeau, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4N 3L5, Canada",
538,Vols qualifiés,-73.61023974379096,45.44741609886786,"7067, Boulevard Newman, Cecil-P.-Newman, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8N 1X1, Canada",
539,Vols qualifiés,-73.5691929575361,45.46286795307085,"396, Rue de l'Église, Verdun-Centre, Verdun, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4G 1L2, Canada",
540,Méfait,-73.55084858025332,45.66825598499155,"10646, Rue Sophie de Grouchy, Rivière-des-Prairies, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1C 1B1, Canada",
541,Introduction,-73.87458061949465,45.47328438627099,"16789, Boulevard Gouin Ouest, Pierrefonds-Ouest, L'Île-Bizard–Sainte-Geneviève, Montréal, Agglomération de Montréal, Montréal (06), Québec, H9J 3C8, Canada",
542,Vols qualifiés,-73.5416699772948,45.53844636109312,"3146, Rue Sainte-Catherine Est, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1W 2C2, Canada",
543,Méfait,-73.63137229799526,45.51326761306207,"6980, Avenue Wilderton, Glenmount, Parc-Kent, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3S 1J7, Canada",
544,Méfait,-73.5399367657477,45.558941622644866,"4821, Rue de Rouen, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1V 3V9, Canada",
545,Introduction,-73.56177107817871,45.543094969815854,"3130, Rue Marcel-Pepin, Petite-Côte, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1W 0A9, Canada",
546,Méfait,-73.64914117484679,45.541442037579,"9115, Rue de Reims, Saint-Simon, Ahuntsic, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2N 1E6, Canada",
547,Vol dans / sur véhicule à moteur,-73.57448093355626,45.56010561618444,"4001, Boulevard Rosemont, Étienne-Desmarteau, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 1J5, Canada",
548,Vol de véhicule à moteur,-73.49263686464589,45.64039633686789,"Boulevard Saint-Jean-Baptiste, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1B 2X4, Canada",
549,Vol dans / sur véhicule à moteur,-73.64628886323364,45.567604593269465,"9772, Avenue Hamelin, Sault-aux-Récollets, Ahuntsic, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Z 1A1, Canada",
550,Vol de véhicule à moteur,-73.56391103548738,45.47108664954168,"Rue Gilberte-Dubé et rue Wellington, Rue Wellington, Verdun-Centre, Verdun, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4G 1T3, Canada",
551,Méfait,-73.82625782103334,45.49252736904875,"87, Rue Jeffrey, Dollard-Des-Ormeaux, Agglomération de Montréal, Montréal (06), Québec, H9A 2R3, Canada",
552,Méfait,-73.64263064302044,45.42961331789257,"330, Rue Comte, Cecil-P.-Newman, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8R 1V1, Canada",
553,Vol de véhicule à moteur,-73.57127934900686,45.50836348547402,"Rue De Bleury et avenue du Parc — rue Sherbrooke, Rue Sherbrooke Ouest, Milton Parc, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3A 1B4, Canada",
554,Vol de véhicule à moteur,-73.65229950714173,45.44836712266317,"49, Avenue Émile-Pominville, Saint-Pierre, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8R 0A3, Canada",
555,Méfait,-73.64087050263204,45.59230240361097,"11074, Avenue Gariépy, Montreal-Nord-Ouest, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1H 5M3, Canada",
556,Introduction,-73.89318000006584,45.45786900236529,"4757, Rue Winnie-Wakefield, Pierrefonds-Ouest, Pierrefonds-Roxboro, Montréal, Agglomération de Montréal, Montréal (06), Québec, H9K 1M8, Canada",
557,Méfait,-73.58930332846701,45.56881896461563,"4305, Rue Jean-Talon Est, Port-Maurice, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1S 1K2, Canada",
558,Méfait,-73.49219282113455,45.64591487264601,"Rue de Lorraine, Jardin Communautaire Pierre-Lacroix, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1B 3C7, Canada",
559,Introduction,-73.55316885245445,45.523922800392796,"1901, Boulevard De Maisonneuve Est, Village gai, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 2H0, Canada",
560,Vol dans / sur véhicule à moteur,-73.64138549430449,45.4855768592916,"5507, Avenue Bourret, Snowdon, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3X 1H9, Canada",
561,Introduction,-73.59990041549987,45.52117623266343,"5332, Avenue du Parc, Mile End, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2V 4G7, Canada",
562,Méfait,-73.52236240451515,45.60542531481582,"9005, Rue Sainte-Claire, Tétraultville, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 1X7, Canada",
563,Méfait,-73.61563725499072,45.55256593816872,"1860, Rue Tillemont, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 2K2, Canada",
564,Vol de véhicule à moteur,-73.56035426593131,45.501267492334726,"437, Rue Saint-Jacques, Vieux-Montréal, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2Y 3X2, Canada",
565,Introduction,-73.55470231524853,45.54149740382799,"3090, Rue Hochelaga, Hochelaga, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1W 1G1, Canada",
566,Introduction,-73.56367885213447,45.53300137190715,"3501, Rue Parthenais, Lorimier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2K 3S7, Canada",
567,Vol dans / sur véhicule à moteur,-73.58282212206603,45.53840952191752,"1951, Rue Masson, Lorimier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2H 1A3, Canada",
568,Vol de véhicule à moteur,-73.6401962893036,45.48210911232734,"101, Rue Finchley, Hampstead, Agglomération de Montréal, Montréal (06), Québec, H3X 3Z5, Canada",
569,Vol de véhicule à moteur,-73.58641883155872,45.60673305741796,"7171, Rue Bombardier, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1J 2A3, Canada",
570,Méfait,-73.57823756233549,45.480288204059896,"261, Avenue Greene, Saint-Henri, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4C 1P1, Canada",
571,Vol dans / sur véhicule à moteur,-73.70461146664344,45.47618172950746,"8315, Chemin de la Côte-de-Liesse, Bois-Francs, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4T 1E7, Canada",
572,Vols qualifiés,-73.68523223772037,45.547397956343254,"600, Boulevard Gouin Ouest, Ahuntsic, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3L 3W7, Canada",
573,Vol de véhicule à moteur,-73.64386748364309,45.48767040964601,"5409, Avenue Van Horne, Snowdon, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3X 3Z5, Canada",
574,Introduction,-73.59045173045011,45.52026388343502,"85, Rue Villeneuve Ouest, Mile End, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2T 2R4, Canada",
575,Introduction,-73.58356932129091,45.487777877839136,"4020, Boulevard Dorchester Ouest, Westmount, Agglomération de Montréal, Montréal (06), Québec, H3Z 1T8, Canada",
576,Vols qualifiés,-73.65039487146983,45.58405571404826,"3251, Boulevard Henri-Bourassa Est, Montreal-Nord-Ouest, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1H 5M3, Canada",
577,Introduction,-73.57685082279934,45.50921536199335,"429, Rue Prince-Arthur Ouest, Milton Parc, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 1T9, Canada",
578,Vol de véhicule à moteur,-73.57024088836718,45.59753611759967,"7101, Rue Jean-Talon Est, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M 3S3, Canada",
579,Vol dans / sur véhicule à moteur,-73.57395785594484,45.52661523236557,"4215, Rue De La Roche, Parc-Lafontaine, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2J 1Y1, Canada",
580,Introduction,-73.56922666996138,45.50377342722393,"610, Rue Sainte-Catherine Ouest, Quartier des Spectacles, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3B 1M7, Canada",
581,Vol dans / sur véhicule à moteur,-73.63137229799526,45.51326761306207,"6980, Avenue Wilderton, Glenmount, Parc-Kent, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3S 1J7, Canada",
582,Méfait,-73.59173837374853,45.527985758697284,"403, Rue Boucher, Parc-Laurier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2J 2M4, Canada",
583,Introduction,-73.61957084471176,45.55261919908853,"1592, Rue Jarry Est, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 1A7, Canada",
584,Vol dans / sur véhicule à moteur,-73.58259193024978,45.49409020913306,"1900, Avenue Lincoln, Montagne, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3H 2G8, Canada",
585,Introduction,-73.60873242530117,45.596546713436325,"9170, Boulevard Lacordaire, Port-Maurice, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1R 2B6, Canada",
586,Méfait,-73.61200205972257,45.5831605910151,"8914, Boulevard Provencher, Port-Maurice, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Z 4B4, Canada",
587,Vol de véhicule à moteur,-73.79188072883242,45.49099166365642,"15, Rue Stonecrest, Dollard-Des-Ormeaux, Agglomération de Montréal, Montréal (06), Québec, H9B 1P7, Canada",
588,Introduction,-73.62010655830049,45.552018743878136,"1555, Rue Jarry Est, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 1A7, Canada",
589,Vol dans / sur véhicule à moteur,-73.55890384528793,45.58467513148847,"6289, Avenue de Carignan, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M1E5, Canada",
590,Méfait,-73.56967511627984,45.51661340361298,"294, Rue du Square-Saint-Louis, Saint-Louis, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 3B4, Canada",
591,Introduction,-73.5940141235025,45.432268756888206,"7588, Rue Édouard, Sault-Saint-Louis, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8P 1S2, Canada",
592,Méfait,-73.55590242695679,45.523147624195175,"1651, Rue Logan, Village gai, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 2H0, Canada",
593,Introduction,-73.87515646982922,45.44495071112031,"18105, Autoroute Félix-Leclerc, Kirkland, Agglomération de Montréal, Montréal (06), Québec, H9J 2R6, Canada",
594,Vol dans / sur véhicule à moteur,-73.80988727837122,45.472402894296295,"4225, Autoroute Félix-Leclerc, Pointe-Claire, Agglomération de Montréal, Montréal (06), Québec, H9P 1J3, Canada",
595,Méfait,-73.55365793448854,45.50413399085365,"71, Rue de la Commune Ouest, Vieux-Montréal, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2Y 2E1, Canada",
596,Méfait,-73.54340550419614,45.56008607098526,"2525, Rue Théodore, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1V 3C6, Canada",
597,Vols qualifiés,-73.59418927279194,45.450993108775556,"6730, Rue Beaulieu, Ville-Émard, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4E 2L6, Canada",
598,Méfait,-73.57108990437563,45.50187733928818,"880, Rue Sainte-Catherine Ouest, Quartier des Spectacles, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3B 1E2, Canada",
599,Vol dans / sur véhicule à moteur,-73.58093152177162,45.56116215051445,"3945, Rue Beaubien Est, Étienne-Desmarteau, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 1H5, Canada",
600,Vol dans / sur véhicule à moteur,-73.5465815015577,45.57992245405223,"4105, Avenue Pierre Chevrier, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1N 1C5, Canada",
601,Introduction,-73.57489442382419,45.56263144934169,"4244, Rue de Bellechasse, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 1J5, Canada",
602,Vol de véhicule à moteur,-73.50510964171282,45.62912454024319,"11145, Rue Dorchester, Montréal-Est, Agglomération de Montréal, Montréal (06), Québec, H1B 2V7, Canada",
603,Vol de véhicule à moteur,-73.6820919289309,45.541781681413795,"Rue Poincaré, Nouveau-Bordeau, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3M1P9, Canada",
604,Introduction,-73.56304227895401,45.53076350276592,"2375, Avenue De Lorimier, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2K 4L8, Canada",
605,Vol de véhicule à moteur,-73.609669699624,45.61576362416339,"11299, Boulevard Albert-Hudon, Montréal-Nord-Est, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G5Y4, Canada",
606,Introduction,-73.63834320540133,45.416875833753956,"9161, Rue Centrale, Sault-Saint-Louis, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8R 2E7, Canada",
607,Vol de véhicule à moteur,-73.63891818357678,45.48352013002875,"5547, Avenue Dupuis, Snowdon, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3X 2J2, Canada",
608,Vol de véhicule à moteur,-73.62026328423545,45.61941651959017,"6380, Rue Pierre, Montréal-Nord-Est, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 3W1, Canada",
609,Introduction,-73.5762673468528,45.5098090188489,"400, Rue Prince-Arthur Ouest, Milton Parc, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 1T9, Canada",
610,Vol dans / sur véhicule à moteur,-73.5619489265323,45.584149369834954,"6475, Avenue Albani, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M3E6, Canada",
611,Méfait,-73.49357014745318,45.6723724608296,"56e Avenue, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1A 1K6, Canada",
612,Introduction,-73.57683077232613,45.45029216124529,"5699, Rue Bannantyne, Desmarchais-Crawford, Verdun, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4G 1G5, Canada",
613,Introduction,-73.57872380811345,45.510100223960855,"456, Avenue des Pins, Milton Parc, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2W 1S4, Canada",
614,Vol de véhicule à moteur,-73.54987774029196,45.52144118558139,"1755, Boulevard René-Lévesque Est, Village gai, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2K 4C4, Canada",
615,Introduction,-73.53415175479546,45.55071416694511,"4272, Rue Sainte-Catherine Est, Promenade Sainte-Catherine Est, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1V 1Y5, Canada",
616,Vols qualifiés,-73.5797991320871,45.527367148177106,"964, Avenue du Mont-Royal Est, Parc-Laurier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2J 1X4, Canada",
617,Introduction,-73.56889537371488,45.55838470624025,"4021, Rue Masson, Vieux-Rosemont, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 1T8, Canada",
618,Méfait,-73.6390053718921,45.488283438493355,"5805, Boulevard Décarie, Savane, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3W 3C4, Canada",
619,Introduction,-73.64233807884553,45.468733857721254,"6519, Avenue Fielding, Loyola, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4V 1T1, Canada",
620,Méfait,-73.57920474593655,45.528006456636184,"1101, Avenue du Mont-Royal Est, Parc-Laurier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2J 1X9, Canada",
621,Vol de véhicule à moteur,-73.61138846736034,45.433881871350025,"1127, Rue Thierry, Sault-Saint-Louis, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8N 2J5, Canada",
622,Introduction,-73.62379403455024,45.591183900999155,"4795, Boulevard Industriel, Montreal-Nord-Centre, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 6N9, Canada",
623,Vol dans / sur véhicule à moteur,-73.5354099875571,45.57383608954989,"6026, Rue Hochelaga, Longue-Pointe, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1N 1X1, Canada",
624,Introduction,-73.57685082279934,45.50921536199335,"429, Rue Prince-Arthur Ouest, Milton Parc, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 1T9, Canada",
625,Vol dans / sur véhicule à moteur,-73.57487099128943,45.55421889603723,"3521, Rue Dandurand, Vieux-Rosemont, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 1N6, Canada",
626,Méfait,-73.9451587727202,45.406172026355456,"17, Rue Maple, Sainte-Anne-de-Bellevue, Agglomération de Montréal, Montréal (06), Québec, H9X 2E5, Canada",
627,Méfait,-73.49951993117395,45.65113230386407,"1515, Boulevard du Tricentenaire, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1B 3B1, Canada",
628,Méfait,-73.56340715654909,45.510338825471436,"55, Rue Sainte-Catherine Est, Quartier des Spectacles, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X1K6, Canada",
